Nombre,PadreID,PadreText,Rama,Carácter,Nivel,Orden,Suborden,Ministerio,Tipo de Documento,Número de Documento,Sigla,Teléfono 1,Teléfono 2,Teléfono 3,Fax,Sitio Web,Dirección,Departamento,Municipio,Representante Legal,Latitud,Longitud,Descripcion,imagen,
Alcaldía Municipal de Mesetas en Meta,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,50330,,575591801,,,5786598012,http://www.mesetas-meta.gov.co,Carrera 17 # 4 - 71/79,META,MESETAS,,5.195838,-73.144757,"Nuestra misión es ponerle el corazón a Mesetas basados en la promoción del desarrollo integral sostenible, a través de un buen manejo de los recursos públicos y realizando la gestión necesaria para la consecución de los mismos, trabajando de manera incluyente y participativa con la comunidad a través de las mesas de concertación lideradas por los diferentes líderes en la búsqueda de una mejor calidad de vida de los mesetenses.",http://mesetas-meta.gov.co/apc-aa-files/39356437353763303962643962643363/escudo-mesetas.png,
Alcaldía Municipal de Milán en Caquetá,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,18460,,5756297595,,,,http://www.milan-caqueta.gov.co,Calle 6 # 7-12,CAQUETÁ,MILÁN,,1.337454,-71.950914,"La administración de Milán y sus funcionarios ejecutarán el mandato del pueblo de manera transparente y democrática, basados en presupuestos participativos que se orientarán a satisfacer la demanda de la población en salud, educación, saneamiento básico y otros sectores. De igual manera, se concentrarán acciones en la recuperación del sector productivo, el desarrollo económico, la generación de empleo y la generación de capacidades en la población, misión que se logrará mediante la tecnificación de procesos, asistencia técnica, formación de talento humano, sinergia institucional y aplicación de principios de buen gobierno.",http://milan-caqueta.gov.co/apc-aa-files/62613837636233346165303564663665/escudo_mil_n.jpg,
Alcaldía Municipal de Miraflores en Guaviare,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,95200,,5748619012,,,,http://www.miraflores-guaviare.gov.co,Calle Principal,GUAVIARE,MIRAFLORES,,3.250795,-76.229022,"Nuestra alcaldia se encarga de Aportar en la construcción de un municipio más justo, solidario y fraterno, donde el referente es el hombre y uno de sus valores esenciales es la solidaridad   %3B    donde lo social, lo colectivo y la búsqueda del bien común son los postulados que orientan la gestión administrativa, para que entre todos   %3B    Juntas de Acción Comunal, comunidad organizada, comunidades indígenas y la administración local, lograr el pleno ejercicio de los derechos sociales, económicos y políticos para todas y todos",http://miraflores-guaviare.gov.co/apc-aa-files/63303436356639626139336263616466/Escudo_Miraflores.JPG,
Alcaldía Municipal de Miranda en Cauca,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,19455,,5787340300,,,5728476090,http://www.miranda-cauca.gov.co,Calle 6 # 5 - 21,CAUCA,MIRANDA,,5.297722,-75.883923,"Nuestra alcaldia esta encargada de Gerenciar con un alto sentido de pertenencia y responsabilidad, los recursos tanto humanos como técnicos y económicos con los que cuenta el Municipio de Miranda Cauca, bajo los principios regentes de la Administración Pública   %3B    dirigidos siempre a la comunidad, privilegiando la ejecución de políticas públicas que reconozcan las diferencias poblacionales de acuerdo al ciclo vital, al género y a la cultura, protegiendo los derechos de las poblaciones minoritarias. ",http://miranda-cauca.gov.co/apc-aa-files/495052435f5052454445465f30303833/imagen-pagina.jpg,
Alcaldía Municipal de Mistrató en Risaralda,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,66456,,5757775286,,,5763526245,http://www.mistrato-risaralda.gov.co,Carrera 6 # 5 - 70,RISARALDA,MISTRATÓ,Diego León Medina,1.257077,-70.232097,"Mistrató como Entidad Territorial, le compete optimizar los procesos administrativos para mejorar la calidad de vida de los habitantes, estimular la participación de la comunidad , el desarrollo social y cultural de su población y dar cumplimiento a las funciones que le asigne la Constitución Nacional",http://mistrato-risaralda.gov.co/apc-aa-files/495052435f5052454445465f30303833/logo-a8.jpg,
Alcaldía Municipal de Mitú en Vaupés,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,97001,,5.73102E+11,,,5785642074,http://www.mitu-vaupes.gov.co,Calle 14 # 14 - 29,VAUPÉS,MITÚ,Carlos Iván Ramiro Meléndez,1.144639,-76.648966,"Nuestra alcaldia busca Proporcionar a los habitantes del municipio de Mitú a través de la ejecución de proyectos enfocados al fortalecimiento de identidad cultural, seguridad, y productividad alimentaria, educación, servicios públicos, vivienda, espacios públicos, promoción y desarrollo turístico, fomento y apoyo a los empresarios, micro-empresarios y emprendedores, todo esto encaminado al mejoramiento, desarrollo y la sostenibilidad del municipio de Mitú.",http://www.mitu-vaupes.gov.co/Style%20Library/Images/logo.png,
Alcaldía Municipal de Mocoa en Putumayo,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,86001,,5786241204,,,5784295967,http://www.mocoa-putumayo.gov.co,Carrera 7 # 6 - 42,PUTUMAYO,MOCOA,Elver Porfidio Ceron,6.476559,-72.970773,"Nuestra alcaldia esta encargada de Guiar responsablemente al municipio a un desarrollo sostenible, trabajando con honestidad, atendiendo las demandas ciudadanas, desarrollando medidas de protección al medio ambiente, brindando los servicios necesarios para elevar la calidad de vida de sus habitantes y asegurando el desarrollo de las futuras generaciones.",http://mocoa-putumayo.gov.co/apc-aa-files/33653435653335393732353431393134/escudo_1.gif,
Alcaldía Municipal de Mogotes en Santander,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,68464,,5787773126,,,5777279198,http://www.mogotes-santander.gov.co,Calle 5 # 7 - 29,SANTANDER,MOGOTES,,8.526987,-74.037986,"Nuestra alcaldia busca Transformar y renovar nuestra sociedad, creando condiciones de gobernabilidad, con un gobierno Municipal Eficiente y Transparente, una comunidad Participativa y Corresponsable, para que trabajemos mancomunadamente en la construcción de lo público, buscando la protección del bien general, de los intereses supremos de nuestra Patria Chica, para que tengamos una vida digna y lograr la felicidad.",http://mogotes-santander.gov.co/apc-aa-files/66343935386462626266356165666165/img_0608_1.jpg,
Alcaldía Municipal de Molagavita en Santander,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,68468,,5.78311E+12,,,5776627069,http://www.molagavita-santander.gov.co,Carrera 3 # 4 - 15,SANTANDER,MOLAGAVITA,Calleaudia Patricia Barajas,6.673825,-72.808774,"Nuestra misión apunta a dar solución a las problemáticas coyunturales y actuales de la comunidad ya a fundamentar las bases de lo que será la Molagavita del futuro como Municipio productivo y competitivo de productos y servicios y un territorio que ofrezca a sus habitantes una mejor calidad de vida, que oriente sus inversiones con equidad hacia los más pobres, que proteja sus niños y adolescentes y recupere su tejido social, mediante la acción mancomunada entre los sectores público, privado, académico, religioso y la sociedad civil.",http://molagavita-santander.gov.co/apc-aa-files/65666230613362326633316437633262/logo_2.jpg,
Alcaldía Municipal de Momil en Córdoba,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,23464,,5784295473,5784295236,,,http://www.momil-cordoba.gov.co,Palacio Municipal,CÓRDOBA,MOMIL,,9.237023,-75.675997,"Con el fin de buscar un mejoramiento social, cultural y económico, el municipio de Momil pretende preocuparse por promover la participación ciudadana Através de la creación y consolidación de las Juntas de Acción Comunal, veedurías ciudadanas y otras formas de organización de las comunidades que contribuyan a su desarrollo a través de la participación democrática, para así lograr las metas propuestas en los diferentes planes, programas y proyectos.",http://momil-cordoba.gov.co/apc-aa-files/35613564663139313235636161363734/jhhdhd.jpg,
Alcaldía Municipal de Mongua en Boyacá,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,15464,,5784295974,,,5787772116,http://www.mongua-boyaca.gov.co,Calle 4 # 4 - 53,BOYACÁ,MONGUA,,9.239715,-74.42556,"La Administración Municipal de MONGUA es una entidad que, con fundamento en los principios constitucionales y legales, las políticas nacionales y gubernamentales,   el desarrollo integral de su talento humano, el uso adecuado de los recursos físicos y financieros y la promoción de la participación ciudadana   %3B    se encuentra comprometida con generar una vida digna para la comunidad monguana, mediante la satisfacción de las necesidades básicas y la ejecución de políticas de participación, integración y fortalecimiento del núcleo familiar.",http://mongua-boyaca.gov.co/apc-aa-files/33653632373134383136363734326632/escudo-panel-superior.png,
Alcaldía Municipal de Monguí en Boyacá,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,15466,,5728185624,,,,http://www.mongui-boyaca.gov.co,Palacio Municipal,BOYACÁ,MONGUÍ,,5.754349,-72.798787,"En Mongui, Trabajamos para propiciar el Desarrollo Integral de la población y elevar su calidad de vida, mediante el uso efectivo de los recursos, la prestación de los servicios públicos y la promoción para la participación ciudadana.",http://mongui-boyaca.gov.co/apc-aa-files/38643165373837343135316137303034/escudo.jpg,
Alcaldía Municipal de Moniquirá en Boyacá,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,15469,,5748212100,,,5787282654,http://www.moniquira-boyaca.gov.co,Calle 18 # 4 - 57,BOYACÁ,MONIQUIRÁ,,5.722599,-72.849298,"Nuestra alcaldia esta encargada de Representar los intereses del pueblo Moniquireño, mediante un Gobierno transparente, responsable, democrático, participativo y eficaz, el cual garantice el desarrollo sostenible y mejore la calidad de vida de sus habitantes.",http://moniquira-boyaca.gov.co/apc-aa-files/38643530393236313034663233366338/escudo_moniquir_-copia.png,
Alcaldía Municipal de Moñitos en Córdoba,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,23500,,5786484818,,,,http://www.monitos-cordoba.gov.co,Palacio Municipal,CÓRDOBA,MOÑITOS,,5.877357,-73.571229,"Nuestra alcaldia busca Propiciar la participación ciudadana para gobernar con gerencia social al municipio de Moñitos, aprovechando el potencial natural y humano ,para poder generar el desarrollo sostenible que requiere la comunidad para su bienestar y satisfacer las necesidades básicas para brindar la opción de tener una vida digna.",http://monitos-cordoba.gov.co/apc-aa-files/33616135636631623935643965333033/escudo_de_mo_itos.bmp,
Alcaldía Municipal de Montebello en Antioquia,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,5467,,5728268124,,,5748480713,http://www.montebello-antioquia.gov.co,Calle 17 Sucre Nro. 18 A - 01,ANTIOQUIA,MONTEBELLO,,5.946487,-75.52395,"La administración municipal de Montebello cumple y promueve el cumplimiento de las leyes que le rigen, es el eje articulador de la gestión pública ante los organismos del Estado, la nación, el departamento, la región, las entidades privadas promotoras del desarrollo, las comunidades y las personas naturales que habitan en el territorio de su jurisdicción político-administrativa. Su actuar está regido por los principios de igualdad, equidad, respeto, tolerancia, lealtad, servicio, calidad humana y solidaridad para propender por desarrollo económico y social.",http://montebello-antioquia.gov.co/apc-aa-files/30323230386431323962396638353938/logo-campaa-2-.png,
Alcaldía Municipal de Montecristo en Bolívar,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,13458,,5775292095,,,,http://www.montecristo-bolivar.gov.co,Parque Central - Montecristo,BOLÍVAR,MONTECRISTO,,8.29948,-74.47563,"la Alcaldía de Montecristo Bolívar en aras del desarrollo de la colectividad, se fundamenta en una Unidad Municipal que vincula a los diferentes entes y organizaciones de orden territorial y nacional, Con la finalidad principal de generar calidad de vida, progreso y sostenibilidad socioeconómica, abriendo paso a nuevas rutas de acceso y comunicación, todo ello con la efectiva participación ciudadana",http://montecristo-bolivar.gov.co/apc-aa-files/39636564616431303164356339393665/escudo-montecristo.jpg,
Alcaldía Municipal de Montelíbano en Córdoba,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,23466,,5.73206E+11,5.73004E+11,,,http://www.montelibano-cordoba.gov.co,Palacio Municipal,CÓRDOBA,MONTELÍBANO,,7.983524,-75.421462,"Nuestra alcaldia esta encargada de Mejorar la calidad de vida de la población en torno al desarrollo agrícola, a una adecuada cobertura educativa y a una gestión socio-ambiental responsable, que de manera integral se convierta en una plataforma para iniciar el desarrollo sostenible del municipio.",http://montelibano-cordoba.gov.co/apc-aa-files/62616163363030616539303261343239/logo-2016.jpg,
Alcaldía Municipal de Montenegro en Quindío,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,63470,,5.72819E+12,,,5767535835,http://www.montenegro-quindio.gov.co,Carrera 6 Calle 17 Esquina CAM,QUINDÍO,MONTENEGRO,,4.566817,-75.750726,"La administracion municipal esta encargada de Cumplir con la Constitución y las leyes, prestar los servicios públicos que determine la ley, construir las obras que demande el progreso local, ordenar el desarrollo del territorio, promover la participación comunitaria, el mejoramiento social y cultural de sus habitantes, con criterios de transparencia y buen gobierno.",http://montenegro-quindio.gov.co/apc-aa-files/61353431623162356230306163353037/escudoMontenegro.bmp,
